element_sig_pattern,tag_name,vr,private_disposition
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",10)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)",Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",13)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",13)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",15)",Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",15)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",20)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",20)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",21)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",21)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",30)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",30)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",31)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",31)",Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",32)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",32)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",33)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",33)",Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",34)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",34)",Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",40)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",40)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",41)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",41)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",42)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",42)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",43)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",43)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",50)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",50)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",51)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",51)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",52)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",52)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",53)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",53)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",60)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",60)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",61)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",61)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",62)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",62)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",63)",Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",63)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",70)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",70)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",71)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",71)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",72)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",72)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",73)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",73)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",74)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",74)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",80)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",80)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",81)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",81)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",82)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",82)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",83)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",83)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",84)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",84)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",90)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",90)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",91)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",91)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",92)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",92)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",93)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",93)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",94)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",94)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",95)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",95)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",96)",Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",96)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a0)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a0)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a1)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a1)",Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a2)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a2)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a3)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0025,""FDMS 1.0"",a3)",Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",10)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",20)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",30)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",40)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",50)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",60)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",70)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)",Unknown:Unknown,SQ,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,IS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a0)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a1)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a2)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",20)[<0>](0027,""FDMS 1.0"",80)[<1>](0027,""FDMS 1.0"",a3)",Unknown:Unknown:Unknown,SS,d
"(0023,FDMS 1.0"",30)",Unknown,SQ,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",13)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",13)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",15)",Unknown:Unknown,CS,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",15)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",20)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",20)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",21)",Unknown:Unknown,OB,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",21)",Unknown:Unknown,US,d
"(0023,FDMS 1.0"",30)[<0>](0025,""FDMS 1.0"",30)",Unknown:Unknown,OB,d
